keys;MSTR_key;vnb_names;vnb_vlevels;date_erhebung;area_ns;length_ns;area_ms;length_ms;area_hs;length_hs;count_storage_requests_ns;count_storage_requests_ms;count_storage_requests_hs;sum_storage_requests_ns;sum_storage_requests_ms;sum_storage_requests_hs;umsetzungsquote_ee_ns;umsetzungsquote_ee_ms;umsetzungsquote_ee_hs;umsetzungsquote_storage_ns;umsetzungsquote_storage_ms;umsetzungsquote_storage_hs;count_realized_ee_ns;count_requests_ee_ns;count_realized_ee_ms;count_requests_ee_ms;count_realized_ee_hs;count_requests_ee_hs;count_realized_storage_ns;count_requests_storage_ns;count_realized_storage_ms;count_requests_storage_ms;count_realized_storage_hs;count_requests_storage_hs;duration_storage_ns;duration_storage_ms;duration_storage_hs;duration_ee_ns;duration_ee_ms;duration_ee_hs;digital_score_total;digital_score_smart_grids;digital_score_processes_systems;digital_score_data_management_analysis;digital_score_customer_management
10000791;SNB922861338965;Stadtwerke Sangerhausen GmbH;NS, MS;2025-08-07;173.9;388.0;174.2;205.0;0.0;0.0;86.0;0.0;0.0;708.0;0.0;0.0;0.9744;0.375;;0.2478;;;304.0;312.0;3.0;8.0;0.0;0.0;28.0;113.0;0.0;0.0;0.0;0.0;100.0;;;58.0;89.0;;0.38;0.16;0.0;0.45;0.9
10000796;SNB974492211483;Stadtwerke Velbert GmbH;NS, MS, HS;2025-05-20;74.9;592.924;74.9;373.66;0.0;0.0;187.0;4.0;0.0;1744.0;15819.0;0.0;0.7965;0.9;;1.0;1.0;;317.0;398.0;9.0;10.0;0.0;0.0;369.0;369.0;9.0;9.0;0.0;0.0;12.0;12.0;;11.0;15.0;;0.51;0.29;0.46;1.0;0.3
10000799;SNB959966681252;Stadtwerke Zittau GmbH;NS, MS;2025-05-21;14.14;249.64;19.155;101.206;0.0;0.0;21.0;0.0;0.0;82.0;0.0;0.0;1.0;;;1.0;1.0;;87.0;87.0;0.0;0.0;0.0;0.0;178.0;178.0;3.0;3.0;0.0;0.0;2.0;50.0;;58.0;;;0.26;0.17;0.33;0.33;0.21
10000802;SNB943170046990;MVE eurokom Ges. für Energie- und Kommunikationsleistungen mbH;NS, MS;2025-05-17;0.1;1.0;0.5;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;0.0;0.33;0.33;
10000803;SNB965557517831;Stadtwerke Uelzen GmbH;NS, MS;2025-07-22;21.53;455.65;135.88;189.47;0.0;0.0;224.0;1.0;0.0;1498.0;15000.0;0.0;1.0;1.0;;0.7533;0.6;;336.0;336.0;7.0;7.0;0.0;0.0;229.0;304.0;3.0;5.0;0.0;0.0;8.0;80.0;;9.0;80.0;;0.29;0.13;0.33;0.4;0.31
10000806;SNB922051401837;Stadtwerke Wertheim GmbH;NS, MS;2025-05-28;237.39;435.2;184.67;227.1;0.0;0.0;978.0;2.0;0.0;7666.0;2600.0;0.0;0.9908;;;0.0715;;;2260.0;2281.0;0.0;0.0;0.0;0.0;168.0;2351.0;0.0;0.0;0.0;0.0;38.0;210.0;;38.0;210.0;;0.25;0.18;0.0;0.33;0.49
10000808;SNB917615238004;Stadtwerke Plattling;NS, MS;2025-05-20;24.4;282.97;24.4;109.75;0.0;0.0;91.0;0.0;0.0;838.0;0.0;0.0;1.0;;;1.0;;;179.0;179.0;0.0;0.0;0.0;0.0;124.0;124.0;0.0;0.0;0.0;0.0;11.0;30.0;;28.0;121.0;;0.32;0.22;0.0;0.43;0.62
10000812;SNB916672506194;Cramer - Mühle GmbH & Co. KG;NS, MS;2025-07-02;3.0;148.485;3.0;17.02;0.0;0.0;43.0;0.0;0.0;198.0;0.0;0.0;0.2545;;;0.2941;;;14.0;55.0;0.0;0.0;0.0;0.0;20.0;68.0;0.0;0.0;0.0;0.0;34.0;;;31.0;;;0.2;0.08;0.3;0.31;0.12
10000813;SNB978299965228;E-Werke Haniel Haimhausen GmbH & Co. KG;NS, MS;2025-05-19;1.72;66.1;0.0;23.9;0.0;0.0;11.0;0.0;0.0;66.0;0.0;0.0;;;;0.2105;;;0.0;0.0;0.0;0.0;0.0;0.0;4.0;19.0;0.0;0.0;0.0;0.0;30.0;;;30.0;;;;;;0.33;
10000814;SNB976240506834;Stadtwerke Stadtroda GmbH;NS;2025-06-03;0.0;92.34;0.0;26.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.02;0.0;0.0;0.0;0.07
10000816;SNB975659838086;Stadtwerke Stade GmbH;NS, MS;2025-07-31;27.0;410.733;109.99;198.706;0.0;0.0;172.0;0.0;0.0;1199.0;0.0;0.0;0.9542;;;0.5282;1.0;;271.0;284.0;0.0;0.0;0.0;0.0;150.0;284.0;18.0;18.0;0.0;0.0;46.0;76.0;;108.0;;;0.18;0.02;0.0;0.44;0.27
10000818;SNB924332586844;Stadtwerke Zwiesel;NS;2025-11-20;4.2;153.0;30.88;47.0;0.0;0.0;24.0;0.0;0.0;77.0;0.0;0.0;0.2794;;;0.8276;;;19.0;68.0;0.0;0.0;0.0;0.0;24.0;29.0;0.0;0.0;0.0;0.0;20.0;20.0;;60.0;;;0.07;0.02;0.0;0.0;0.26
10000824;SNB976679550309;Stadtwerke Döbeln GmbH;NS, MS;2025-08-04;13.58;353.39;91.94;197.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;1.0;;;260.0;260.0;0.0;0.0;0.0;0.0;67.0;67.0;0.0;0.0;0.0;0.0;37.0;;;37.0;;;0.2;0.25;0.0;0.33;0.2
10000826;SNB943480673763;Stadtwerke Coesfeld GmbH;NS, MS;2025-11-20;19.03;404.0;141.36;356.0;0.0;0.0;112.0;0.0;0.0;844.26;0.0;0.0;0.9945;1.0;;0.2437;;;364.0;366.0;6.0;6.0;0.0;0.0;87.0;357.0;0.0;0.0;0.0;0.0;;;;49.91;263.86;;0.35;0.13;0.0;1.0;0.25
10000828;SNB980412578185;Stadtwerke Heilsbronn;NS, MS;2025-08-11;1.43;126.0;1.43;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.22;0.07;0.33;0.11;0.37
10000831;SNB931622346583;Stadtwerke Baden-Baden;NS, MS, HS;2025-06-25;21.95;522.79;140.21;259.45;140.21;6.5;304.0;0.0;0.0;1877.0;0.0;0.0;1.0;1.0;;1.0;;;509.0;509.0;9.0;9.0;0.0;0.0;471.0;471.0;0.0;0.0;0.0;0.0;49.0;201.0;;127.0;298.0;;;;0.12;0.37;
10000840;SNB937001443546;Stadtwerke Delitzsch GmbH;NS, MS;2025-08-14;13.26;277.94;77.48;153.64;0.0;0.0;91.0;0.0;0.0;580.0;0.0;0.0;;;;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;114.0;114.0;0.0;0.0;0.0;0.0;40.0;;;40.0;;;0.28;0.09;0.33;0.45;0.23
10000843;SNB948311994307;Netze BW GmbH;NS, MS, HS;2025-05-30;2208.16;61743.0;23328.45;28098.0;20148.59;7546.0;33612.0;47.0;0.0;239400.0;11500.0;0.0;0.9431;0.8395;1.0;1.0;1.0;1.0;42908.0;45497.0;1925.0;2293.0;14.0;14.0;60490.0;60490.0;335.0;335.0;2.0;2.0;2.0;2.0;20.0;7.0;52.0;70.0;0.56;0.33;0.95;0.69;0.28
10000844;SNB934532229953;Stadtwerke Crailsheim GmbH;NS, MS;2025-05-27;109.0;474.3;109.0;187.0;0.0;0.0;181.0;0.0;0.0;1633.0;0.0;0.0;0.1909;1.0;;0.8966;0.5;;391.0;2048.0;40.0;40.0;0.0;0.0;390.0;435.0;5.0;10.0;0.0;0.0;70.0;150.0;;70.0;170.0;;0.31;0.24;0.0;0.43;0.56
10000849;SNB928479274794;EHINGER ENERGIE GmbH & Co. KG;NS, MS;2025-07-18;12.43;282.48;66.02;87.72;0.0;0.0;173.0;0.0;0.0;990.0;0.0;0.0;1.0;1.0;;1.0;;;226.0;226.0;7.0;7.0;0.0;0.0;235.0;235.0;0.0;0.0;0.0;0.0;35.0;41.0;;35.0;41.0;;0.25;0.03;0.4;0.31;0.24
10000854;SNB975801091031;Elektrizitätsgenossenschaft Ohlstadt eG;NS, MS;2025-08-28;8.0;81.0;8.0;11.0;0.0;0.0;115.0;0.0;0.0;1108.0;0.0;0.0;1.0;1.0;;0.9162;;;306.0;306.0;8.0;8.0;0.0;0.0;164.0;179.0;0.0;0.0;0.0;0.0;60.0;;;60.0;60.0;;;0.1;0.0;0.0;
10000859;SNB953669866350;Stadtwerke Bernburg GmbH;NS, MS;2025-07-28;16.8;380.94;18.56;206.11;113.8;2.03;0.0;1.0;0.0;0.0;15000.0;0.0;1.0;0.6667;;0.6364;1.0;;413.0;413.0;8.0;12.0;0.0;0.0;91.0;143.0;3.0;3.0;0.0;0.0;77.0;98.0;;49.0;70.0;;0.18;0.08;0.0;0.45;0.17
10000861;SNB917432806905;Netzgesellschaft Eisenberg mbH;NS, MS;2025-07-31;5.94;167.6;24.5;66.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;35.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;40.0;410.0;;;0.08;0.0;0.0;
10000868;SNB990971435621;Freiberger Stromversorgung GmbH;NS, MS;2025-07-21;11.9;353.05;48.05;124.67;0.0;0.0;77.0;0.0;0.0;673.0;0.0;0.0;1.0;;;1.0;0.8;;297.0;297.0;0.0;0.0;0.0;0.0;160.0;160.0;4.0;5.0;0.0;0.0;16.0;465.0;;1.0;322.0;;0.38;0.05;0.53;0.67;0.25
10000871;SNB980181102130;Stadtwerke Glückstadt GmbH;NS, MS;2025-05-20;5.22;222.01;31.79;48.01;0.0;0.0;79.0;0.0;0.0;473.0;0.0;0.0;0.963;1.0;;0.8125;;;78.0;81.0;3.0;3.0;0.0;0.0;78.0;96.0;0.0;0.0;0.0;0.0;40.0;;;40.0;115.0;;0.21;0.14;0.06;0.39;0.25
10000873;SNB961745390019;Stadtwerke Frankenthal GmbH;NS, MS;2025-05-28;28.0;468.37;103.99;200.52;0.0;0.0;1537.0;0.0;0.0;9156.0;0.0;0.0;1.0;1.0;;1.0;1.0;;3475.0;3475.0;15.0;15.0;0.0;0.0;2334.0;2334.0;7.0;7.0;0.0;0.0;37.0;210.0;;47.0;120.0;;;;0.07;0.67;
10000875;SNB916711029424;Stadtwerke Hammelburg GmbH;NS, MS;2025-08-11;15.73;97.769;15.73;21.83;0.0;0.0;25.0;0.0;0.0;175.0;0.0;0.0;0.9804;;;1.0;;;50.0;51.0;0.0;0.0;0.0;0.0;61.0;61.0;0.0;0.0;0.0;0.0;25.0;;;45.0;;;0.32;0.03;0.33;0.67;0.24
10000878;SNB951105240061;Stadtwerke Oranienburg GmbH;NS, MS;2025-05-21;21.72;568.707;46.3;134.684;0.0;0.0;174.0;0.0;0.0;1622.87;0.0;0.0;1.0;;;1.0;;;194.0;194.0;0.0;0.0;0.0;0.0;358.0;358.0;0.0;0.0;0.0;0.0;93.0;;;76.0;;;0.15;0.07;0.0;0.33;0.21
10000879;SNB990329664031;Kommunalunternehmen Stadtwerke Klingenberg a.M. (AöR);NS, MS;2025-06-06;21.0;55.0;21.0;17.0;0.0;0.0;29.0;0.0;0.0;216.0;0.0;0.0;;;;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;35.0;35.0;0.0;0.0;0.0;0.0;5.0;;;5.0;;;0.16;0.01;0.0;0.33;0.29
10000880;SNB983765888505;Stadtwerke Ludwigsfelde GmbH;NS, MS;2025-05-19;5.3;146.721;12.4;85.456;0.0;0.0;139.0;0.0;0.0;852.0;0.0;0.0;0.8421;;;1.0;;;192.0;228.0;0.0;0.0;0.0;0.0;314.0;314.0;0.0;0.0;0.0;0.0;37.0;450.0;;10.0;35.0;;0.25;0.24;0.12;0.43;0.19
10000883;SNB974041045040;Stadtwerke Radolfzell GmbH;NS, MS;2025-06-12;9.015;286.785;58.57;128.549;0.0;0.0;10.0;0.0;0.0;80.0;0.0;0.0;1.0;1.0;;1.0;1.0;;98.0;98.0;4.0;4.0;0.0;0.0;80.0;80.0;3.0;3.0;0.0;0.0;10.0;40.0;;10.0;112.0;;0.68;0.71;0.33;0.88;0.81
10000886;SNB987569421388;Stadtwerke Ramstein-Miesenbach GmbH;NS, MS;2025-08-21;68.86;176.0;80.58;77.0;0.0;0.0;41.0;0.0;0.0;394.0;0.0;0.0;1.0;;;0.6146;;;61.0;61.0;0.0;0.0;0.0;0.0;59.0;96.0;0.0;0.0;0.0;0.0;39.0;;;39.0;90.0;;0.38;0.0;0.33;0.33;0.86
10000891;SNB938620426132;Stadtwerke Tirschenreuth;NS, MS;2025-05-21;5.42;117.18;10.39;40.8;0.0;0.0;48.0;0.0;0.0;327.0;0.0;0.0;1.0;;;1.0;;;97.0;97.0;0.0;0.0;0.0;0.0;72.0;72.0;0.0;0.0;0.0;0.0;15.0;;;15.0;45.0;;0.18;0.17;0.0;0.33;0.21
10000892;SNB925861098273;Stadtwerke Uslar GmbH;NS, MS;2025-07-11;2.5;78.6;2.5;28.0;0.0;0.0;60.0;0.0;0.0;360.0;0.0;0.0;1.0;;;1.0;;;94.0;94.0;0.0;0.0;0.0;0.0;131.0;131.0;0.0;0.0;0.0;0.0;35.0;40.0;;10.0;;;0.09;0.07;0.09;0.15;0.07
10000900;SNB922220582657;Stadtwerke Flensburg GmbH;;2025-06-03;35.98;1391.41;134.25;437.25;134.25;4.92;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;0.24;0.37;;0.23
10000902;SNB970223838288;Stadtwerke Quedlinburg GmbH;NS, MS;2025-09-04;20.916;354.98;139.62;166.12;0.0;0.0;0.0;0.0;0.0;3662.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;150.0;30.0;;0.39;0.05;0.33;0.9;0.3
10000905;SNB917574266223;Versorgungsbetriebe Hann. Münden GmbH;NS, MS;2025-05-20;18.36;346.2;121.17;100.8;0.0;0.0;100.0;0.0;0.0;825.0;0.0;0.0;1.0;;;1.0;;;229.0;229.0;0.0;0.0;0.0;0.0;129.0;129.0;0.0;0.0;0.0;0.0;21.0;28.0;;28.0;42.0;;0.28;0.17;0.15;0.41;0.4
10000908;SNB946137378622;Stadtwerke Itzehoe GmbH;NS, MS;2025-05-20;17.45;626.048;79.38;146.088;0.0;0.0;236.0;0.0;0.0;1540.0;0.0;0.0;0.9688;;;0.7607;;;248.0;256.0;0.0;0.0;0.0;0.0;248.0;326.0;0.0;0.0;0.0;0.0;40.0;120.0;;40.0;115.0;;0.21;0.14;0.06;0.4;0.25
10000910;SNB947553215997;Kommunalunternehmen Gemeindewerke Stammbach AdöR Marktes Stammbach;NS, MS;2025-05-21;1.41;48.0;1.4;10.3;0.0;0.0;15.0;0.0;0.0;86.0;0.0;0.0;0.3462;;;0.1176;;;18.0;52.0;0.0;0.0;0.0;0.0;2.0;17.0;0.0;0.0;0.0;0.0;120.0;;;111.0;;;;0.01;0.0;0.33;
10000913;SNB928200943784;Stadtwerke Ludwigslust-Grabow GmbH;NS, MS;2025-05-21;8.86;198.44;48.61;67.92;0.0;0.0;8.0;0.0;0.0;70.0;0.0;0.0;1.0;;;1.0;;;26.0;26.0;0.0;0.0;0.0;0.0;23.0;23.0;0.0;0.0;0.0;0.0;25.0;;;25.0;;;0.35;0.07;0.33;0.67;0.32
10000917;SNB982030394239;Stadtwerke Lingen GmbH;NS, MS;2025-05-21;50.05;809.901;257.35;484.812;0.0;0.0;556.0;0.0;0.0;4615.0;0.0;0.0;1.0;0.9545;;0.0319;;;909.0;909.0;21.0;22.0;0.0;0.0;30.0;941.0;0.0;0.0;0.0;0.0;95.0;;;18.0;117.0;;0.43;0.16;0.19;0.67;0.71
10000920;SNB964659661008;Stadtwerke Ilmenau GmbH;NS, MS;2025-07-23;9.16;276.0;62.16;112.0;0.0;0.0;112.0;0.0;0.0;829.0;0.0;0.0;1.0;1.0;;0.5502;;;120.0;120.0;4.0;4.0;0.0;0.0;159.0;289.0;0.0;0.0;0.0;0.0;180.0;390.0;;205.0;420.0;;0.33;0.27;0.33;0.41;0.29
10000922;SNB977253144464;Stadtwerke Bad Neustadt a. d. Saale;NS, MS;2025-08-14;7.73;90.0;7.73;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;0.9091;;;50.0;50.0;0.0;0.0;0.0;0.0;10.0;11.0;0.0;0.0;0.0;0.0;8.0;;;63.0;;;0.15;0.01;0.0;0.33;0.25
10000923;SNB985382489820;Stadtwerke Saarbrücken Netz AG;NS, MS, HS;2025-08-25;54.51;1867.915;233.822;770.094;187.1;35.55;211.0;0.0;0.0;1436.0;0.0;0.0;0.0271;;;0.0129;;;31.0;1142.0;0.0;0.0;0.0;0.0;8.0;620.0;0.0;0.0;0.0;0.0;;;;92.0;942.0;;0.32;0.29;0.11;0.67;0.21
10000927;SNB967967636034;Stadtwerke Vilshofen GmbH;NS, MS;2025-10-30;86.33;476.8;30.0;66.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8913;;;1.0;;;164.0;184.0;0.0;0.0;0.0;0.0;29.0;29.0;0.0;0.0;0.0;0.0;35.0;;;19.0;28.0;;0.22;0.13;0.11;0.37;0.25
10000929;SNB966216072913;Gemeindewerke Georgensgmünd;NS, MS;2025-07-17;11.1;79.4;3.95;29.5;0.0;0.0;67.0;0.0;0.0;647.0;0.0;0.0;1.0;;;1.0;;;129.0;129.0;0.0;0.0;0.0;0.0;92.0;92.0;0.0;0.0;0.0;0.0;95.0;;;95.0;465.0;;0.16;0.29;0.0;0.09;0.27
10000930;SNB985965721965;Stadtwerke Norderstedt;NS, MS;2025-08-04;26.46;644.6;58.15;274.21;0.0;0.0;253.0;0.0;0.0;1679.0;0.0;0.0;1.0;;;1.0;;;253.0;253.0;0.0;0.0;0.0;0.0;387.0;387.0;0.0;0.0;0.0;0.0;35.0;220.0;;200.0;40.0;;;0.13;0.07;0.67;
10000933;SNB967782555602;Stadtwerke Bayreuth Energie und Wasser GmbH;NS, MS;2025-05-28;39.74;1209.0;207.85;531.0;0.0;0.0;476.0;0.0;0.0;1904.0;0.0;0.0;1.0;0.0667;;0.1609;1.0;;1050.0;1050.0;1.0;15.0;0.0;0.0;112.0;696.0;6.0;6.0;0.0;0.0;14.0;30.0;;13.0;165.0;;;0.15;0.0;0.67;
10000934;SNB943962034624;Energie- und Wasserwerke Bautzen GmbH Energijowe a Wodowezawody;NS, MS;2025-05-21;34.7;295.1;34.7;143.3;0.0;0.0;78.0;0.0;0.0;412.0;0.0;0.0;0.9919;1.0;;1.0;;;122.0;123.0;3.0;3.0;0.0;0.0;95.0;95.0;0.0;0.0;0.0;0.0;60.0;90.0;;50.0;100.0;;0.31;0.2;0.11;0.42;0.51
10000936;SNB934514392514;Energie- und Wasserversorgung Altenburg GmbH;NS, MS;2025-05-26;11.0;279.91;11.0;104.06;0.0;0.0;59.0;1.0;0.0;372.0;2000.0;0.0;1.0;;;1.0;;;70.0;70.0;0.0;0.0;0.0;0.0;80.0;80.0;0.0;0.0;0.0;0.0;10.0;120.0;;15.0;220.0;;0.24;0.05;0.0;0.67;0.25
10000938;SNB914735995145;Energiegenossenschaft für Wittmund eG;NS;2025-05-23;6.0;225.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;225.0;0.0;0.0;0.0713;;;0.0952;;;30.0;421.0;0.0;0.0;0.0;0.0;10.0;105.0;0.0;0.0;0.0;0.0;10.0;;;10.0;;;0.49;0.2;0.25;0.63;0.89
10000946;SNB912218404412;Kommunale Energieversorgung GmbH Eisenhüttenstadt;NS, MS;2025-05-21;19.6;304.9;63.5;109.1;0.0;0.0;48.0;0.0;0.0;318.0;0.0;0.0;1.0;;;1.0;1.0;;183.0;183.0;0.0;0.0;0.0;0.0;86.0;86.0;3.0;3.0;0.0;0.0;22.0;349.0;;51.0;1102.0;;0.48;0.26;0.33;0.67;0.65
10000948;SNB939431117011;Stromversorgung Inzell eG;NS, MS;2025-05-26;4.8;217.0;14.63;39.5;0.0;0.0;82.0;0.0;0.0;576.0;0.0;0.0;1.0;;;1.0;;;108.0;108.0;0.0;0.0;0.0;0.0;98.0;98.0;0.0;0.0;0.0;0.0;30.0;;;30.0;30.0;;0.09;0.0;0.0;0.17;0.19
10000950;SNB949422762892;Stadtwerke Bad Sooden-Allendorf;NS, MS;2025-05-20;6.83;157.61;73.52;31.0;0.0;0.0;59.0;0.0;0.0;319.0;0.0;0.0;1.0;;;1.0;;;83.0;83.0;0.0;0.0;0.0;0.0;96.0;96.0;0.0;0.0;0.0;0.0;15.0;;;28.0;74.0;;0.17;0.17;0.0;0.33;0.19
10000951;SNB914946450877;Stadtwerke Bühl GmbH;NS, MS, HS;2025-05-26;44.56;291.41;0.0;135.78;0.0;0.14;300.0;3.0;0.0;1050.0;83800.0;0.0;;;;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;478.0;478.0;0.0;0.0;0.0;0.0;55.0;160.0;;30.0;;;;;0.0;0.6;0.45
10000955;SNB924793953759;Stadtwerke Deggendorf GmbH;MS;2025-07-31;16.5;298.0;58.7;169.0;0.0;0.0;155.0;0.0;0.0;1702.0;0.0;0.0;0.9845;1.0;;;;;254.0;258.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;6.0;26.0;;;0.03;0.33;0.67;
10000965;SNB960060046328;SWN Stadtwerke Northeim GmbH;NS, MS;2025-06-26;16.9;418.0;146.0;139.0;0.0;0.0;196.0;1.0;0.0;1665.0;5000.0;0.0;0.9926;0.7778;;1.0;1.0;;400.0;403.0;7.0;9.0;0.0;0.0;264.0;264.0;5.0;5.0;0.0;0.0;28.0;120.0;;40.0;70.0;;0.11;0.04;0.0;0.17;0.24
10000969;SNB946612539746;Versorgungsbetriebe Hoyerswerda GmbH;NS, MS;2025-06-18;95.6;406.2;95.6;163.5;0.0;0.0;100.0;1.0;0.0;669.0;1750.0;0.0;;0.4;;1.0923;;;0.0;0.0;2.0;5.0;0.0;0.0;142.0;130.0;0.0;0.0;0.0;0.0;35.0;60.0;;28.0;150.0;;;0.11;0.0;0.67;
10000971;SNB995034381532;Stadtwerke Senftenberg GmbH;NS, MS;2025-05-21;17.8;348.0;157.87;159.0;0.0;0.0;104.0;0.0;0.0;675.0;0.0;0.0;1.0;;;0.2695;;;204.0;204.0;0.0;0.0;0.0;0.0;38.0;141.0;0.0;0.0;0.0;0.0;35.0;;;55.0;380.0;;0.23;0.05;0.0;0.33;0.54
10000974;SNB964802985821;Stadtwerke Röthenbach a.d. Pegnitz GmbH;NS, MS;2025-06-18;3.0;122.884;3.0;20.307;0.0;0.0;74.0;0.0;0.0;368.0;0.0;0.0;1.0;;;1.0;;;126.0;126.0;0.0;0.0;0.0;0.0;74.0;74.0;0.0;0.0;0.0;0.0;32.0;;;32.0;;;0.24;0.07;0.0;0.61;0.26
10000976;SNB957404386462;Stadtwerke Stendal GmbH;NS, MS;2025-08-14;19.9;291.98;19.9;210.3;0.0;0.0;113.0;2.0;0.0;1000.0;27000.0;0.0;1.0;1.0;;1.0;1.0;;130.0;130.0;25.0;25.0;0.0;0.0;157.0;157.0;3.0;3.0;0.0;0.0;196.0;427.0;;196.0;427.0;;0.28;0.24;0.0;0.63;0.24
10000979;SNB922074927642;Stadtwerke Tuttlingen GmbH;NS, MS;2025-05-13;90.5;404.78;0.0;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.059;;;;;;20.0;339.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;224.0;421.0;;224.0;421.0;;;;;;0.91
10000980;SNB922361841965;Gemeindewerke Budenheim;NS, MS;2025-08-28;3.8;87.2;10.61;23.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;1.0;;;35.0;35.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;2.0;;;2.0;;;0.14;0.0;0.0;0.33;0.25
10000984;SNB914149166902;Fischereihafen- Betriebsgesellschaft mbH;NS, MS;2025-05-20;3.94;104.668;7.133;73.146;0.0;0.0;19.0;0.0;0.0;54.0;0.0;0.0;1.0;1.0;;1.0;;;24.0;24.0;3.0;3.0;0.0;0.0;22.0;22.0;0.0;0.0;0.0;0.0;7.0;;;7.0;7.0;;0.29;0.27;0.33;0.33;0.21
10000985;SNB964137069203;Gemeindewerke Wendelstein KU;NS;2025-05-20;36.31;259.0;36.31;51.5;0.0;0.0;175.0;0.0;0.0;970.0;0.0;0.0;0.1133;;;1.0;;;17.0;150.0;0.0;0.0;0.0;0.0;220.0;220.0;0.0;0.0;0.0;0.0;28.0;;;83.0;;;0.38;0.14;0.4;0.67;0.31
10000988;SNB928258126528;Elektrizitätswerk Tegernsee Carl Miller KG;MS;2025-08-14;11.92;554.9;271.32;177.15;0.0;0.0;96.0;0.0;0.0;1356.0;0.0;0.0;0.1911;;;0.1716;;;30.0;157.0;0.0;0.0;0.0;0.0;23.0;134.0;0.0;0.0;0.0;0.0;35.0;;;24.0;;;;0.13;0.0;0.41;
10000990;SNB971345683381;Stadtwerke Wolmirstedt GmbH;NS, MS;2025-08-21;54.27;162.65;54.27;56.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;0.17;0.67;0.63;
10000992;SNB918290153354;Stadtwerke Bad Dürkheim GmbH;NS, MS;2025-06-02;16.18;243.07;16.18;69.149;0.0;0.0;157.0;0.0;0.0;1050.0;0.0;0.0;0.9854;;;1.0;;;270.0;274.0;0.0;0.0;0.0;0.0;250.0;250.0;0.0;0.0;0.0;0.0;385.0;;;;;;0.03;0.02;0.0;0.0;0.11
10000994;SNB922774216633;Stadtwerke Menden GmbH;NS, MS;2025-08-14;86.0;613.0;86.0;363.0;0.0;0.0;15.0;0.0;0.0;105.0;0.0;0.0;1.0;;;1.0;;;338.0;338.0;0.0;0.0;0.0;0.0;108.0;108.0;0.0;0.0;0.0;0.0;104.0;393.0;;104.0;393.0;;0.49;0.06;0.12;0.79;0.98
10000996;SNB929168402344;SWP Stadtwerke Pforzheim GmbH & Co. KG;NS, MS, HS;2025-05-21;36.779;1148.892;165.64;515.667;97.909;6.721;402.0;0.0;0.0;3100.0;0.0;0.0;0.4109;;;0.3859;1.0;;369.0;898.0;0.0;0.0;0.0;0.0;401.0;1039.0;8.0;8.0;0.0;0.0;90.0;180.0;;81.0;150.0;;0.3;0.21;0.42;0.33;0.22
10000999;SNB913006238462;Stadtwerke Merseburg GmbH;NS, MS;2025-08-28;35.37;357.2;24.83;153.7;0.0;0.0;148.0;1.0;0.0;939.0;12000.0;0.0;1.0;;;1.0;1.0;;320.0;320.0;0.0;0.0;0.0;0.0;341.0;341.0;10.0;10.0;0.0;0.0;98.0;421.0;;84.0;421.0;;;0.15;;0.2;0.5
